timestamp,open,high,low,close
2023-01-16T17:00:00+00:00,97.33505,98.00424,97.28074,97.64021
2023-01-16T18:00:00+00:00,97.64021,98.49425,97.45979,98.07181
2023-01-16T19:00:00+00:00,98.07181,98.71076,97.53214,97.60937
2023-01-16T20:00:00+00:00,97.60937,98.04748,97.23619,97.60107
2023-01-16T21:00:00+00:00,97.60107,97.99299,96.54613,97.26150
2023-01-16T22:00:00+00:00,97.26150,97.49444,97.16426,97.36718
2023-01-16T23:00:00+00:00,97.36718,97.56146,96.12949,96.74571
2023-01-17T00:00:00+00:00,96.74571,97.40246,96.07463,96.56846
2023-01-17T01:00:00+00:00,96.56846,97.02228,95.92890,96.22673
2023-01-17T02:00:00+00:00,96.22673,96.67522,95.91968,96.23407
2023-01-17T03:00:00+00:00,96.23407,96.90248,95.50585,95.99764
2023-01-17T04:00:00+00:00,95.99764,96.40611,95.33072,95.92484
2023-01-17T05:00:00+00:00,95.92484,95.97981,95.47577,95.79798
2023-01-17T06:00:00+00:00,95.79798,96.14138,95.45147,95.86075
2023-01-17T07:00:00+00:00,95.86075,96.16861,95.13253,96.11349
2023-01-17T08:00:00+00:00,96.11349,97.01715,95.60866,96.32506
2023-01-17T09:00:00+00:00,96.32506,97.56004,95.53916,96.74574
2023-01-17T10:00:00+00:00,96.74574,97.69908,96.68014,97.61105
2023-01-17T11:00:00+00:00,97.61105,98.94281,96.76281,98.03587
2023-01-17T12:00:00+00:00,98.03587,98.74567,97.03168,97.46717
2023-01-17T13:00:00+00:00,97.46717,97.62255,97.10783,97.17568
2023-01-17T14:00:00+00:00,97.17568,97.79490,95.96687,96.78024
2023-01-17T15:00:00+00:00,96.78024,98.45716,96.65082,97.55596
2023-01-17T16:00:00+00:00,97.55596,98.35549,97.02158,97.75972
2023-01-17T17:00:00+00:00,97.75972,98.17615,97.12117,97.45717
2023-01-17T18:00:00+00:00,97.45717,97.66156,96.70318,97.22329
2023-01-17T19:00:00+00:00,97.22329,97.74795,96.70367,97.59343
2023-01-17T20:00:00+00:00,97.59343,98.69506,96.78536,97.96910
2023-01-17T21:00:00+00:00,97.96910,98.77664,97.44781,97.71600
2023-01-17T22:00:00+00:00,97.71600,98.52147,96.96143,97.91218
2023-01-17T23:00:00+00:00,97.91218,98.83084,97.69845,98.17042
2023-01-18T00:00:00+00:00,98.17042,99.00573,97.41266,98.25240
2023-01-18T01:00:00+00:00,98.25240,98.72053,96.77832,97.68479
2023-01-18T02:00:00+00:00,97.68479,98.31319,96.20192,97.04724
2023-01-18T03:00:00+00:00,97.04724,97.67402,96.58837,96.77555
2023-01-18T04:00:00+00:00,96.77555,97.57940,96.47463,97.25100
2023-01-18T05:00:00+00:00,97.25100,97.57032,96.73365,97.46958
2023-01-18T06:00:00+00:00,97.46958,97.57099,96.45437,97.27156
2023-01-18T07:00:00+00:00,97.27156,97.88711,96.42429,97.76696
2023-01-18T08:00:00+00:00,97.76696,98.70396,97.28832,98.18192
2023-01-18T09:00:00+00:00,98.18192,98.74803,96.86338,97.64673
2023-01-18T10:00:00+00:00,97.64673,98.87371,96.99324,98.07020
2023-01-18T11:00:00+00:00,98.07020,98.41879,97.25351,97.74404
2023-01-18T12:00:00+00:00,97.74404,97.99107,96.86026,97.84594
2023-01-18T13:00:00+00:00,97.84594,98.35665,97.13304,97.98796
2023-01-18T14:00:00+00:00,97.98796,98.26757,97.23143,97.68652
2023-01-18T15:00:00+00:00,97.68652,98.14316,97.14401,97.67793
2023-01-18T16:00:00+00:00,97.67793,98.24602,97.24978,97.93386
2023-01-18T17:00:00+00:00,97.93386,98.69648,97.32863,98.33123
2023-01-18T18:00:00+00:00,98.33123,98.61534,98.19378,98.50441
2023-01-18T19:00:00+00:00,98.50441,99.18848,97.50189,97.81484
2023-01-18T20:00:00+00:00,97.81484,98.70596,96.83800,97.69737
2023-01-18T21:00:00+00:00,97.69737,98.05562,96.40744,96.99289
2023-01-18T22:00:00+00:00,96.99289,98.21952,96.30079,97.27661
2023-01-18T23:00:00+00:00,97.27661,98.03926,96.67808,97.62692
2023-01-19T00:00:00+00:00,97.62692,98.41537,96.84388,98.01562
2023-01-19T01:00:00+00:00,98.01562,98.82182,97.18353,97.85541
2023-01-19T02:00:00+00:00,97.85541,98.92581,97.31714,98.23703
2023-01-19T03:00:00+00:00,98.23703,98.88905,97.08818,97.52924
2023-01-19T04:00:00+00:00,97.52924,97.74502,96.98370,97.23016
2023-01-19T05:00:00+00:00,97.23016,98.50957,96.73239,97.58226
2023-01-19T06:00:00+00:00,97.58226,97.74162,96.75066,97.62125
2023-01-19T07:00:00+00:00,97.62125,98.02691,96.85752,97.88392
2023-01-19T08:00:00+00:00,97.88392,98.48586,97.52182,98.40137
2023-01-19T09:00:00+00:00,98.40137,99.16692,97.35312,97.52330
2023-01-19T10:00:00+00:00,97.52330,98.34228,96.55439,97.31593
2023-01-19T11:00:00+00:00,97.31593,98.31671,97.11423,97.51843
2023-01-19T12:00:00+00:00,97.51843,98.19379,96.78729,97.05483
2023-01-19T13:00:00+00:00,97.05483,97.70435,96.74359,97.24536
2023-01-19T14:00:00+00:00,97.24536,97.78732,96.90598,97.24048
2023-01-19T15:00:00+00:00,97.24048,98.03609,96.23046,96.70972
2023-01-19T16:00:00+00:00,96.70972,97.86651,95.75692,96.94574
2023-01-19T17:00:00+00:00,96.94574,97.41942,96.23961,96.54632
2023-01-19T18:00:00+00:00,96.54632,97.48085,95.31680,96.11072
2023-01-19T19:00:00+00:00,96.11072,97.29131,95.93630,96.50844
2023-01-19T20:00:00+00:00,96.50844,97.35811,95.95175,96.50842
2023-01-19T21:00:00+00:00,96.50842,97.34263,95.68463,97.19930
2023-01-19T22:00:00+00:00,97.19930,98.19076,96.89880,97.43567
2023-01-19T23:00:00+00:00,97.43567,98.32237,96.93001,97.11451
2023-01-20T00:00:00+00:00,97.11451,97.36792,95.56971,96.02928
2023-01-20T01:00:00+00:00,96.02928,96.84262,95.95693,96.47399
2023-01-20T02:00:00+00:00,96.47399,97.27779,95.51427,97.01199
2023-01-20T03:00:00+00:00,97.01199,97.59489,96.93751,97.20009
2023-01-20T04:00:00+00:00,97.20009,98.69723,96.42073,98.04283
2023-01-20T05:00:00+00:00,98.04283,98.22002,97.33326,97.64821
2023-01-20T06:00:00+00:00,97.64821,98.18847,96.94489,98.01023
2023-01-20T07:00:00+00:00,98.01023,98.47693,97.29339,97.34692
2023-01-20T08:00:00+00:00,97.34692,98.49937,96.79071,97.67575
2023-01-20T09:00:00+00:00,97.67575,98.58004,97.13719,97.85506
2023-01-20T10:00:00+00:00,97.85506,98.49385,97.76174,98.16393
2023-01-20T11:00:00+00:00,98.16393,98.86593,97.37449,98.42417
2023-01-20T12:00:00+00:00,98.42417,99.31972,97.58845,98.19421
2023-01-20T13:00:00+00:00,98.19421,98.32204,97.66435,98.25757
2023-01-20T14:00:00+00:00,98.25757,98.72129,97.63455,98.27142
2023-01-20T15:00:00+00:00,98.27142,98.81912,97.83339,98.54464
2023-01-20T16:00:00+00:00,98.54464,99.50636,98.32530,98.43781
2023-01-20T17:00:00+00:00,98.43781,98.97898,97.73629,98.25899
2023-01-20T18:00:00+00:00,98.25899,99.29800,97.77101,98.88177
2023-01-20T19:00:00+00:00,98.88177,99.52835,97.86519,98.83574
2023-01-20T20:00:00+00:00,98.83574,99.62553,98.46053,98.83369
2023-01-20T21:00:00+00:00,98.83369,99.66136,98.19439,98.92310
2023-01-20T22:00:00+00:00,98.92310,99.39405,98.83197,99.03170
2023-01-20T23:00:00+00:00,99.03170,99.59490,97.42357,98.23186
2023-01-21T00:00:00+00:00,98.23186,99.10357,97.53380,98.61896
2023-01-21T01:00:00+00:00,98.61896,100.02889,97.80938,99.38275
2023-01-21T02:00:00+00:00,99.38275,100.66151,99.05601,100.17586
2023-01-21T03:00:00+00:00,100.17586,100.60263,99.93595,100.51054
2023-01-21T04:00:00+00:00,100.51054,102.18838,99.51582,101.63992
2023-01-21T05:00:00+00:00,101.63992,102.52468,101.34450,101.94778
2023-01-21T06:00:00+00:00,101.94778,102.35137,101.14055,101.95464
2023-01-21T07:00:00+00:00,101.95464,102.84420,101.25145,101.62270
2023-01-21T08:00:00+00:00,101.62270,102.88067,100.85429,101.96804
2023-01-21T09:00:00+00:00,101.96804,103.23299,101.54252,102.31228
2023-01-21T10:00:00+00:00,102.31228,103.44097,101.36272,102.90315
2023-01-21T11:00:00+00:00,102.90315,103.46224,101.97030,102.80414
2023-01-21T12:00:00+00:00,102.80414,103.44392,101.91994,102.77422
2023-01-21T13:00:00+00:00,102.77422,103.35819,102.20373,102.56800
2023-01-21T14:00:00+00:00,102.56800,103.58099,101.92953,103.22880
2023-01-21T15:00:00+00:00,103.22880,104.06595,102.50075,103.59479
2023-01-21T16:00:00+00:00,103.59479,104.50283,103.10560,103.50402
2023-01-21T17:00:00+00:00,103.50402,104.66077,103.18230,103.62633
2023-01-21T18:00:00+00:00,103.62633,105.00316,102.94691,104.87595
2023-01-21T19:00:00+00:00,104.87595,105.29037,103.86711,104.71641
